Part Name,Part Library Name,Description,Vendor,Shape Code,Physical Class,Functional Class,L,W,T,Supply Type,Supply Kind,Tape Kind,Tape Width,Tape Pitch,Reel Size,Part Count,Supply Direction,Creation Date,Modification Date,Pickup Error Setting,Recog Error Stop,Polarity,Nozzle,Vacuum Sensor Pickup Check,Vacuum Sensor Mount Check,Pickup Gap,Mount Gap,Brightness Check,Dispense Option,Inspection Data,Pickup Offset Z,Eject Height,Offset Check for Dense Mounting,Tolerance: Part Size,Tolerance: Lead Width,Tolerance: Lead Pitch,Tolerance: Lead Coplanarity,Tolerance: Ball Diameter,Tolerance: Ball Pitch,Tolerance: Ball Coplanarity,L,W,Teach,Pickup Speed,Mount Speed,Pickup hold time,Mount hold time,Camera,Lighting,Recognition Speed,Recog Height,Scan Count,Recognize by Mount Angle,Automatic Height Measure(cushion end sensor),Auto Height Measure(Height Sensor),Height Measure Gap,3D Mount Gap,Pickup Offset X,Pickup Offset Y,Pickup Angle,Gang Pickup,Pickup Position Learning,Pickup Shift Tolerance,Pickup before Inspection,Mount Load (MP Head),Mount Motion (Down),Mount Motion (Up),2 Step Motion Height Offset (Down),Discard to,Thickness Measure,Thickness Upper Limit,Thickness Lower Limit,Thickness Measure Timing,Shadow Lamp Offset,Direct Lamp Offset,BGA Lamp Offset,PIP Lamp Offset,Advance Feeding,Pickup Position Auto Teach,Feeder Drive Speed,Action After Splice Detection,Advance Feed Count,Lift Speed,Pull Axis Speed,Try Position Recognition,Transfer,Transfer Load,Transfer Height,Sqeegee Gap,Transfer Time,Transfer Speed,Transfer Mode,Parts Empty Count,Pickup Error Count,Automatic Height Measure at splicing,Pickup Position Auto Teach (splicing),Rotation Check,Center Position Check,Surrounding Check,Brightness Check Count,Recog error count,Wait before Mount,Pickup Motion (Down),Pickup Motion (Up),MSD Level,NPI,Label,LCR,Mount Load (HS Head),Barcode,Dispense Option (SP)
RS05K221JT,RD_SMT1,220R/0.125W/5%/0805,Demo Vendor 127,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,9/30/2021 8:48,9/30/2021 8:48,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS05K241JT,RD_SMT1,240R/0.125W/5%/0805,Demo Vendor 128,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,9/30/2021 8:48,9/30/2021 8:48,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,Yes,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS06K0R3FT,RD_SMT1,0R3/0.25W/5%/1206,Demo Vendor 129,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.6,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,9/30/2021 8:48,9/30/2021 8:48,Parts Empty Stop,Set count,No,"240,235,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS05K472JT,RD_SMT1,4K7/0.125W/5%/0805,Demo Vendor 130,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,9/30/2021 8:48,9/30/2021 8:48,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS05K103JT,RD_SMT1,10K/0.125W/5%/0805,Demo Vendor 131,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,9/30/2021 8:48,9/30/2021 8:48,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS06K562JT,RD_SMT1,"5,6K/0.25W/5%/1206",Demo Vendor 132,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.6,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,9/30/2021 8:48,9/30/2021 8:48,Parts Empty Stop,Set count,No,"240,235,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS06K102JT,RD_SMT1,1K/0.25/5%/1206,Demo Vendor 133,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.6,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,9/30/2021 8:48,9/30/2021 8:48,Parts Empty Stop,Set count,No,"240,235,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
F/6R8,RD_SMT1,,Demo Vendor 134,,Leaded Component,Other,8.82,3.37,3,E1608_L,Tape and Reel,Embossed,16,8,Large (330mm),1,0,9/30/2021 8:48,9/30/2021 8:48,Parts Empty Stop,Set count,No,"881,0,0,0,0",No,Yes,0.7,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Not Yet,100,100,Standard,Standard,2D/3DAuto select,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.16,-0.16,First pickup,-35,65,40,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
1206B104K500NT,RD_SMT1,,Demo Vendor 135,,Rectangular Chip,Chip Inductor,3,1.5,1.5,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),4000,0,10/4/2021 18:45,10/4/2021 18:45,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.3,-0.3,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
1206B 105K500NT,RD_SMT1,,Demo Vendor 136,,Rectangular Chip,Chip Inductor,3,1.5,1.5,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),4000,0,10/4/2021 18:45,10/4/2021 18:45,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.3,-0.3,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K181JT,RD_SMT1,,Demo Vendor 137,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/4/2021 18:45,10/4/2021 18:45,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K221JT,RD_SMT1,,Demo Vendor 138,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/4/2021 18:45,10/4/2021 18:45,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K392JT,RD_SMT1,,Demo Vendor 139,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/4/2021 18:46,10/4/2021 18:46,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K820JT,RD_SMT1,,Demo Vendor 140,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/4/2021 18:46,10/4/2021 18:46,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-Q6K1QlJT,RD_SMT1,,Demo Vendor 141,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/4/2021 18:46,10/4/2021 18:46,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
STW8A12D,RD_SMT1,,Demo Vendor 142,,Rectangular Chip,LED,3.5,2.8,0.7,E0804_L,Tape and Reel,Embossed,8,4,Large (330mm),1,0,10/5/2021 7:23,10/5/2021 7:23,Parts Empty Stop,Set count,Yes,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Not Yet,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.14,-0.14,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
BZT52C4V7,RD_SMT1,,Demo Vendor 143,,Leaded Component,Diode (gull wing),3.68,1.6,1.17,E0804_S,Tape and Reel,Embossed,8,4,Small (180mm),1500,0,10/6/2021 18:10,10/6/2021 18:10,Parts Empty Stop,Set count,Yes,"235,1001,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,Yes,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.43,-0.43,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K123JT,RD_SMT1,,Demo Vendor 144,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/6/2021 18:12,10/6/2021 18:12,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS06K223JT,RD_SMT1,,Demo Vendor 145,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/6/2021 18:12,10/6/2021 18:12,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K473JT,RD_SMT1,,Demo Vendor 146,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/6/2021 18:12,10/6/2021 18:12,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06L3R30FT,RD_SMT1,,Demo Vendor 147,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/6/2021 18:12,10/6/2021 18:12,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06L6R80FT,RD_SMT1,,Demo Vendor 148,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/6/2021 18:12,10/6/2021 18:12,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
SGL8022W,RD_SMT1,,Demo Vendor 149,,Leaded Component,SOP,5,6,1.3,E1208_S,Tape and Reel,Embossed,12,8,Small (180mm),3000,0,10/6/2021 18:14,10/6/2021 18:14,Parts Empty Stop,Set count,Yes,"240,0,0,0,0",No,No,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Done,100,100,Standard,Standard,2D/3DAuto select,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.22,-0.22,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
BZT52C12,RD_SMT1,,Demo Vendor 150,,Leaded Component,Diode (gull wing),3.68,1.6,1.17,E0804_S,Tape and Reel,Embossed,8,4,Small (180mm),1500,0,10/8/2021 17:56,10/8/2021 17:56,Parts Empty Stop,Set count,Yes,"235,1001,0,0,0",Yes,Yes,0.3,0.3,,Off,Off,0,0,Off,, , ,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,Yes,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.43,-0.43,First pickup,0,0,0,0,No,No,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS06K183JT,RD_SMT1,,Demo Vendor 151,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/8/2021 17:56,10/8/2021 17:56,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.65,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06K683JT,RD_SMT1,,Demo Vendor 152,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/8/2021 17:57,10/8/2021 17:57,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.65,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-06L3R9FT,RD_SMT1,,Demo Vendor 153,,Rectangular Chip,Fixed Resistor,3.2,1.6,0.55,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/8/2021 17:57,10/8/2021 17:57,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.65,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.12,-0.12,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
0805B474K160NT,RD_SMT1,,Demo Vendor 154,,Rectangular Chip,Capacitor,2,1.25,1.25,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/11/2021 10:52,10/11/2021 10:52,Parts Empty Stop,Set count,No,"235,1001,0,0,0",Yes,Yes,0.3,0.5,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,No,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-05K105JT,RD_SMT1,,Demo Vendor 155,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/11/2021 10:53,10/11/2021 10:53,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-05K104JT,RD_SMT1,,Demo Vendor 156,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/11/2021 10:53,10/11/2021 10:53,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS-05K334JT,RD_SMT1,,Demo Vendor 157,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/11/2021 10:54,10/11/2021 10:54,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
RS05K564JT,RD_SMT1,,Demo Vendor 158,,Rectangular Chip,Fixed Resistor,2,1.25,0.5,P0804_S,Tape and Reel,Paper,8,4,Small (180mm),5000,0,10/11/2021 10:54,10/11/2021 10:54,Parts Empty Stop,Set count,No,"235,0,0,0,0",Yes,Yes,0,0.3,,Off,Off,0,0,Off,,,,,,,,,,Done,100,100,Standard,Standard,2D Camera,Direct Lighting,Auto,0,Auto,No,No,No,0,0,0,0,0,Allow,Yes,0,Yes,2.5,1 step,1 step,0,Dust Box,No,0.2,-0.2,First pickup,0,0,0,0,No,Yes,Standard(Fast),Advance Feed,0,,,,No,2.5,0,0,150,100,Transfer -> Recognition,Use machine setting,Stop Immediately,No,No,,,No,0,3,0,1 step,1 step,0,,,No,Standard,No,Off
